freq,temp,b_pk,b_pp_half,waveform,b_form,crest_dB,duty_pos,purity,p_ml,p_se,in_dist,nn_dist,g4_ok,g5_ok,gate_pass
73849.54908457315,90.0,0.5416417635020581,0.5416139766093736,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,797153.5608002999,2306449.688201157,False,7.260131321878692,True,False,False
76792.7799692789,90.0,0.52088230190393,0.5208555799973129,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,797153.5608002999,2286675.2237876677,False,6.7740153100256,True,False,False
79853.31161137689,90.0,0.5009184865703316,0.5008927888321439,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,804002.3828400653,2267070.2967565907,False,6.309091680622218,True,False,False
83035.81896442086,90.0,0.48171982282897907,0.4816951100059974,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,804002.3828400653,2247633.4535705354,False,5.864937444278506,True,False,False
86345.1632995237,90.0,0.46325698477450966,0.4632332191179657,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,804002.3828400653,2228363.253154041,False,5.441225385945154,True,False,False
89786.39963093423,90.0,0.44550177047325046,0.4454789156811701,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,865143.1191404465,2209258.2667867867,False,5.037740041630111,True,False,False
93364.78443755879,90.0,0.4284270588848358,0.42840508004658784,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,865143.1191404465,2190317.0779976775,False,4.6530225983596445,True,False,False
97085.78369221666,90.0,0.412006768434901,0.4119856319778713,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,865143.1191404465,2171538.282459804,False,4.286791502570751,True,False,False
100955.0812108998,90.0,0.3962158171755433,0.3961954908138526,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,1430112.4393751395,2152920.487886301,False,3.94055850772364,True,True,False
104978.5873347844,90.0,0.38103008447272274,0.3810105371579102,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,1430112.4393751395,2134462.3139271787,False,3.6147422643115075,True,True,False
109162.44795826214,90.0,0.3664263741620548,0.36640757603565155,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,1430112.4393751395,2116162.3920669258,False,3.310035219353417,True,True,False
113513.05391677511,90.0,0.35238237911674003,0.35236430146466036,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,1549872.2414039213,2098019.3655230664,False,3.027462363830317,True,True,False
118037.05074880084,90.0,0.3388766471734839,0.3388592623821647,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,1549872.2414039213,2080031.8891455866,False,2.7684424412405355,True,True,False
122741.34884689203,90.0,0.3258885483643832,0.3258718298786041,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,1549872.2414039213,2062198.6293171828,False,2.5348370412515697,True,True,False
127633.13401328375,90.0,0.3133982434047016,0.3133821656870222,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2046513.677995208,2044518.2638543735,False,2.326265177743565,True,True,False
132719.87843618443,90.0,0.30138665338842335,0.30137119188017464,sine,0.7076721902781228,1.4173784022093827,0.5,0.9999997363568122,2046513.677995208,2026989.481909478,False,2.142729427787669,True,True,False
